"publisher_name","referer_domain","total_requests","total_bytes","hit_count","date"
"uptak","https://www.uptak.in","459196","18295769952","458859","2022-03-20"
"raftaar","https://women.raftaar.in","24931","452253980","24852","2022-03-20"
"greaterkashmir","https://www.greaterkashmir.com","547343","15724163972","546418","2022-03-20"
"pratidintime","https://www.pratidintime.com","67533","1191907217","67292","2022-03-20"
"tv5kannada","https://tv5kannada.com","288","41580702","275","2022-03-20"
"thebridgechronicle","https://www.thebridgechronicle.com","56016","957952624","55621","2022-03-20"
"whiteswanfoundation-malayalam","https://malayalam.whiteswanfoundation.org","199","2307395","183","2022-03-20"
"bettorsinsider","https://www.bettorsinsider.com","20301","619118731","20038","2022-03-20"
"theamj","https://www.theamj.org","251","3903498","204","2022-03-20"
"crimetak","https://www.crimetak.in","509701","18511729788","508728","2022-03-20"
"saamtv","https://www.saamtv.com","256051","7839425240","255647","2022-03-20"
"transportandlogisticsme","https://www.transportandlogisticsme.com","10661","127290328","10331","2022-03-20"
"sinceindependence","https://www.sinceindependence.com","42875","329012522","42620","2022-03-20"
"dainikgomantak","https://www.dainikgomantak.com","87247","2383531302","87142","2022-03-20"
"newslaundry","https://www.newslaundry.com","28","394051","14","2022-03-20"
"whiteswanfoundation-tamil","https://tamil.whiteswanfoundation.org","538","5655706","483","2022-03-20"
"ejan","https://www.ejan.co","863205","30339619994","862151","2022-03-20"
"evoindia","https://www.evoindia.com","53717","767377280","53242","2022-03-20"
"forbesga","https://www.forbesga.com","347","6716133","297","2022-03-20"
"sabq","https://sabq.org","5321441","188736302011","5319809","2022-03-20"
"ftcftcftc","https://www.ftcftcftc.com","2653","59103760","2396","2022-03-20"
"sathyadeepam","https://www.sathyadeepam.org","9436","141021656","9321","2022-03-20"
"raftaar","https://dharm.raftaar.in","34556","1138884819","34285","2022-03-20"
"whiteswanfoundation","https://www.whiteswanfoundation.org","39278","1012018053","38604","2022-03-20"
"startupcityindia","https://www.startupcityindia.com","4053","77300406","3909","2022-03-20"
"sarkarnama","https://www.sarkarnama.in","334535","12086138751","334055","2022-03-20"
"mumbaitak","https://www.mumbaitak.in","145609","5192408683","145206","2022-03-20"
"barandbench-hindi","https://hindi.barandbench.com","6148","27896132","6123","2022-03-20"
"dailynewsnepal","https://www.dailynewsnepal.com","102","1171778","73","2022-03-20"
"thenewsagency","https://www.thenewsagency.in","8812","173361499","8649","2022-03-20"
"fastbikesindia","https://www.fastbikesindia.com","9993","108582139","9715","2022-03-20"
"dharmadispatch","https://www.dharmadispatch.in","11547","271694212","11230","2022-03-20"
"xchange","https://www.xchange.co.bw","3456","10107099","3379","2022-03-20"
"raftaar","https://news.raftaar.in","86297","1187802276","86113","2022-03-20"
"punjabtoday","https://www.punjabtoday.com","1619","29721874","1562","2022-03-20"
"raftaar","https://health.raftaar.in","2431","38095750","2407","2022-03-20"
"indiaglobalbusiness","https://www.indiaglobalbusiness.com","7808","101883533","7713","2022-03-20"
"hindustanreads","https://www.hindustanreads.com","5","663140","5","2022-03-20"
"sinceindependence-hindi","https://hindi.sinceindependence.com","45659","448195560","45550","2022-03-20"
"thecue","https://www.thecue.in","41646","1056396333","41297","2022-03-20"
"ficl","https://www.ficl.org.in","790","10767124","724","2022-03-20"
"magazine-watertoday","https://magazine.watertoday.org","1123","17549450","1035","2022-03-20"
"whiteswanfoundation-hindi","https://hindi.whiteswanfoundation.org","469","8416790","420","2022-03-20"
"thelede","https://www.thelede.in","5","24474","0","2022-03-20"
"raftaar","https://travel.raftaar.in","2515","28396022","2486","2022-03-20"
"happenings","https://www.happenings.com.ng","3","121733","0","2022-03-20"
"wuzupnigeria","https://wuzupnigeria.ng","19848","246277598","19626","2022-03-20"
"theceo","https://www.theceo.in","31342","451007683","31002","2022-03-20"
"whiteswanfoundation-bengali","https://bengali.whiteswanfoundation.org","589","11016958","525","2022-03-20"
"knocksense","https://www.knocksense.com","3","14404","0","2022-03-20"
"presscenter","https://www.presscenter.mn","20380","575383168","20233","2022-03-20"
"bettorsinsider","https://www.bettorsinsider.com","20571","653077500","20302","2022-03-21"
"greatkarunadu","https://www.greatkarunadu.com","361","2201041","351","2022-03-21"
"wuzupnigeria","https://wuzupnigeria.ng","24958","387398606","24802","2022-03-21"
"uptak","https://www.uptak.in","550141","21833656741","549784","2022-03-21"
"dharmadispatch","https://www.dharmadispatch.in","14972","387616991","14666","2022-03-21"
"startupcityindia","https://www.startupcityindia.com","5206","105961607","4947","2022-03-21"
"whiteswanfoundation-tamil","https://tamil.whiteswanfoundation.org","537","7324583","439","2022-03-21"
"ftcftcftc","https://www.ftcftcftc.com","2632","51551986","2438","2022-03-21"
"ficl","https://www.ficl.org.in","1268","19294113","1229","2022-03-21"
"raftaar","https://news.raftaar.in","77089","834357425","76940","2022-03-21"
"deshdoot","https://www.deshdoot.com","133006","3037998202","132607","2022-03-21"
"gomantaktimes","https://www.gomantaktimes.com","20867","401337856","20333","2022-03-21"
"sinceindependence","https://www.sinceindependence.com","49580","309519516","49275","2022-03-21"
"indiaglobalbusiness","https://www.indiaglobalbusiness.com","7906","125454218","7666","2022-03-21"
"dailynewsnepal","https://www.dailynewsnepal.com","179","2675497","119","2022-03-21"
"xchange","https://www.xchange.co.bw","2523","13508592","2433","2022-03-21"
"sathyadeepam","https://www.sathyadeepam.org","12062","225609922","11876","2022-03-21"
"steelguru","https://www.steelguru.com","47988","639640742","47453","2022-03-21"
"raftaar","https://health.raftaar.in","2399","40187687","2376","2022-03-21"
"hindustanreads","https://www.hindustanreads.com","6311","99543878","6097","2022-03-21"
"udaybulletin","https://www.udaybulletin.com","5","35159","1","2022-03-21"
"raftaar","https://astrology.raftaar.in","38454","907512789","38081","2022-03-21"
"sabq","https://sabq.org","4955050","176243486173","4953741","2022-03-21"
"raftaar","https://travel.raftaar.in","2307","21088151","2289","2022-03-21"
"foodtechbiz","https://www.foodtechbiz.com","14191","296319451","13869","2022-03-21"
"whiteswanfoundation-malayalam","https://malayalam.whiteswanfoundation.org","233","3529751","173","2022-03-21"
"tendernama","https://www.tendernama.com","2991","71269859","2866","2022-03-21"
"netindian","https://www.netindian.in","37171","406862136","36949","2022-03-21"
"fastbikesindia","https://www.fastbikesindia.com","9423","104858600","9198","2022-03-21"
"tv5kannada","https://tv5kannada.com","1430","207583298","1403","2022-03-21"
"transportandlogisticsme","https://www.transportandlogisticsme.com","11749","196226615","11371","2022-03-21"
"raftaar","https://women.raftaar.in","25057","478343229","24956","2022-03-21"
"pratinidhimanthan","https://www.pratinidhimanthan.com","2276","15983194","2180","2022-03-21"
"sinceindependence-hindi","https://hindi.sinceindependence.com","31819","687926351","31668","2022-03-21"
"dainikgomantak","https://www.dainikgomantak.com","101488","2056940823","101352","2022-03-21"
"newslaundry","https://www.newslaundry.com","24","194840","6","2022-03-21"
"ejan","https://www.ejan.co","1692787","69342248646","1690473","2022-03-21"
"saamtv","https://www.saamtv.com","369060","10205084157","368625","2022-03-21"
"greaterkashmir","https://www.greaterkashmir.com","535914","16755486369","535029","2022-03-21"
"matternews","https://www.matternews.org","4041","64294394","3815","2022-03-21"
"thelawyer","https://www.thelawyer.co.ke","1","315258","1","2022-03-21"
"pratidhvani","https://www.pratidhvani.com","2","15361","2","2022-03-21"
"magazine-watertoday","https://magazine.watertoday.org","1173","22715397","1036","2022-03-21"
"barandbench","https://www.barandbench.com","555992","15537450267","553668","2022-03-21"
"whiteswanfoundation","https://www.whiteswanfoundation.org","43535","1124176228","42941","2022-03-21"
"mimorelia","https://mimorelia.com","758735","32945729708","757270","2022-03-21"
"bhoomitoday","https://www.bhoomitoday.com","5","24768","0","2022-03-21"
"presscenter","https://www.presscenter.mn","26130","805225078","25901","2022-03-21"
"punjabtoday","https://www.punjabtoday.com","2444","44346101","2327","2022-03-21"
"thenewsagency","https://www.thenewsagency.in","9635","192326374","9478","2022-03-21"
"whiteswanfoundation-bengali","https://bengali.whiteswanfoundation.org","689","11121762","657","2022-03-21"
"rajexpress","https://www.rajexpress.co","63010","798702692","62824","2022-03-21"
"crimetak","https://www.crimetak.in","483174","18008514940","482265","2022-03-21"
"evoindia","https://www.evoindia.com","52579","933960032","52187","2022-03-21"
"forbesga","https://www.forbesga.com","966","24257105","741","2022-03-21"
"newssensetn","https://www.newssensetn.com","115392","4108957536","115161","2022-03-21"
"theamj","https://www.theamj.org","278","6054736","219","2022-03-21"
"kamadenu","https://kamadenu.hindutamil.in","143351","4211739615","143004","2022-03-21"
"iglobalnews","https://www.iglobalnews.com","18002","387718604","17743","2022-03-21"
"mumbaitak","https://www.mumbaitak.in","205217","7343211572","204744","2022-03-21"
"knocksense","https://www.knocksense.com","3","13958","0","2022-03-21"
"whiteswanfoundation-hindi","https://hindi.whiteswanfoundation.org","475","7557453","425","2022-03-21"
"ajel","https://ajel.sa","1132849","34018957409","1131840","2022-03-21"
"yoyocial","https://www.yoyocial.news","21336","107055710","21220","2022-03-21"
"pratidintime","https://www.pratidintime.com","68354","1180284301","68151","2022-03-21"
"barandbench-kannada","https://kannada.barandbench.com","13877","344842455","13705","2022-03-21"
"eastmojo","https://www.eastmojo.com","68","475311","25","2022-03-21"
"raftaar","https://dharm.raftaar.in","42906","1461301725","42550","2022-03-21"
"peoplesreporter","https://www.peoplesreporter.in","17358","469089725","17247","2022-03-21"
"thebridgechronicle","https://www.thebridgechronicle.com","61526","1081142637","61069","2022-03-21"
"whiteswanfoundation-kannada","https://kannada.whiteswanfoundation.org","351","4693217","290","2022-03-21"
"sarkarnama","https://www.sarkarnama.in","460299","15386229124","459893","2022-03-21"
"theceo","https://www.theceo.in","26720","566752271","26297","2022-03-21"
"barandbench-hindi","https://hindi.barandbench.com","8936","197485689","8834","2022-03-21"
"thecue","https://www.thecue.in","56650","1694706072","56208","2022-03-21"
"raftaar","https://women.raftaar.in","23484","467460097","23366","2022-03-22"
"foodtechbiz","https://www.foodtechbiz.com","10782","178065374","10540","2022-03-22"
"iglobalnews","https://www.iglobalnews.com","7878","136079429","7685","2022-03-22"
"raftaar","https://astrology.raftaar.in","28785","876964319","28458","2022-03-22"
"matternews","https://www.matternews.org","3578","48791979","3389","2022-03-22"
"transportandlogisticsme","https://www.transportandlogisticsme.com","11317","187118457","11043","2022-03-22"
"tendernama","https://www.tendernama.com","4567","122580934","4452","2022-03-22"
"crimetak","https://www.crimetak.in","374539","14456451865","373599","2022-03-22"
"sathyadeepam","https://www.sathyadeepam.org","15337","375453507","15083","2022-03-22"
"newslaundry","https://www.newslaundry.com","44","325923","11","2022-03-22"
"whiteswanfoundation-hindi","https://hindi.whiteswanfoundation.org","516","9922989","461","2022-03-22"
"dailynewsnepal","https://www.dailynewsnepal.com","141","1203289","125","2022-03-22"
"uptak","https://www.uptak.in","499586","19134325570","499179","2022-03-22"
"newssensetn","https://www.newssensetn.com","62368","2392679817","62111","2022-03-22"
"thenewsagency","https://www.thenewsagency.in","14258","327036836","14069","2022-03-22"
"eastmojo","https://www.eastmojo.com","65","496248","14","2022-03-22"
"forbesga","https://www.forbesga.com","911","25196340","801","2022-03-22"
"dharmadispatch","https://www.dharmadispatch.in","13091","335968486","12748","2022-03-22"
"magazine-watertoday","https://magazine.watertoday.org","1136","22722965","1034","2022-03-22"
"thebridgechronicle","https://www.thebridgechronicle.com","64309","1191752704","63836","2022-03-22"
"barandbench","https://www.barandbench.com","531336","15264673416","529361","2022-03-22"
"sarkarnama","https://www.sarkarnama.in","336430","11252833469","336106","2022-03-22"
"udaybulletin","https://www.udaybulletin.com","2","4005","0","2022-03-22"
"ejan","https://www.ejan.co","1650478","66938684470","1648661","2022-03-22"
"greatkarunadu","https://www.greatkarunadu.com","467","7079794","393","2022-03-22"
"presscenter","https://www.presscenter.mn","204085","7213584837","202626","2022-03-22"
"saamtv","https://www.saamtv.com","380455","10870779372","379954","2022-03-22"
"ftcftcftc","https://www.ftcftcftc.com","2700","58857094","2424","2022-03-22"
"mumbaitak","https://www.mumbaitak.in","169526","5699315626","169137","2022-03-22"
"barandbench-kannada","https://kannada.barandbench.com","12418","384424822","12345","2022-03-22"
"kamadenu","https://kamadenu.hindutamil.in","94831","2752183568","94411","2022-03-22"
"whiteswanfoundation-kannada","https://kannada.whiteswanfoundation.org","360","6465887","299","2022-03-22"
"dainikgomantak","https://www.dainikgomantak.com","82320","2091223552","82090","2022-03-22"
"sinceindependence","https://www.sinceindependence.com","39172","244987483","38886","2022-03-22"
"barandbench-hindi","https://hindi.barandbench.com","7232","128978091","7135","2022-03-22"
"pratinidhimanthan","https://www.pratinidhimanthan.com","3194","13547002","3098","2022-03-22"
"bhoomitoday","https://www.bhoomitoday.com","10","49157","10","2022-03-22"
"deshdoot","https://www.deshdoot.com","139452","3346387592","138915","2022-03-22"
"sinceindependence-hindi","https://hindi.sinceindependence.com","33115","764359311","32898","2022-03-22"
"sabq","https://sabq.org","5270374","187817015811","5269014","2022-03-22"
"rajexpress","https://www.rajexpress.co","49227","807847662","48979","2022-03-22"
"fastbikesindia","https://www.fastbikesindia.com","9532","140019514","9206","2022-03-22"
"evoindia","https://www.evoindia.com","46469","897254489","46010","2022-03-22"
